,heure,solaire,eolien,nucleaire,hydraulique,gaz,imports
2702,2024-04-22 15:00:00,0.46577565621426276,0.30643846001918773,0.8,1.0,0.9,1.0
2703,2024-04-22 16:00:00,0.41256976499721404,0.3399690831021558,0.8,1.0,0.9,1.0
2704,2024-04-22 17:00:00,0.322504688487086,0.34494628496603386,0.8,1.0,0.9,1.0
2705,2024-04-22 18:00:00,0.20960695499283305,0.34426519418466106,0.8,1.0,0.9,1.0
2706,2024-04-22 19:00:00,0.08974868865353507,0.3254566102990587,0.8,1.0,0.9,1.0
2707,2024-04-22 20:00:00,0.02436186495765758,0.28930640728773377,0.8,1.0,0.9,1.0
2708,2024-04-22 21:00:00,0.0,0.2547803438319901,0.8,1.0,0.9,1.0
2709,2024-04-22 22:00:00,0.0,0.23329978841946367,0.8,1.0,0.9,1.0
2710,2024-04-22 23:00:00,0.0,0.2165868684765468,0.8,1.0,0.9,1.0
2711,2024-04-23 00:00:00,0.0,0.20919965307858038,0.8,1.0,0.9,1.0
2712,2024-04-23 01:00:00,0.0,0.21218597419690724,0.8,1.0,0.9,1.0
2713,2024-04-23 02:00:00,0.0,0.21705839286365103,0.8,1.0,0.9,1.0
2714,2024-04-23 03:00:00,0.0,0.22486474105015453,0.8,1.0,0.9,1.0
2715,2024-04-23 04:00:00,0.0,0.22360734268454321,0.8,1.0,0.9,1.0
2716,2024-04-23 05:00:00,0.0,0.2210401543547535,0.8,1.0,0.9,1.0
2717,2024-04-23 06:00:00,0.01276097688258254,0.21711078446221815,0.8,1.0,0.9,1.0
2718,2024-04-23 07:00:00,0.039337556836390807,0.2082566043043719,0.8,1.0,0.9,1.0
2719,2024-04-23 08:00:00,0.1540281548513372,0.16608136745782615,0.8,1.0,0.9,1.0
2720,2024-04-23 09:00:00,0.3345801583470505,0.13501314950751356,0.8,1.0,0.9,1.0
2721,2024-04-23 10:00:00,0.502951229363935,0.1531930342103103,0.8,1.0,0.9,1.0
2722,2024-04-23 11:00:00,0.5932272311117917,0.18075101505662466,0.8,1.0,0.9,1.0
2723,2024-04-23 12:00:00,0.5996604508625151,0.19615414503536313,0.8,1.0,0.9,1.0
2724,2024-04-23 13:00:00,0.5595319243846419,0.19238194993852922,0.8,1.0,0.9,1.0
2725,2024-04-23 14:00:00,0.5122846711334272,0.19002432800300803,0.8,1.0,0.9,1.0
2726,2024-04-23 15:00:00,0.48512804677586524,0.19762110979524297,0.8,1.0,0.9,1.0
2727,2024-04-23 16:00:00,0.4422047608980876,0.2186825324192323,0.8,1.0,0.9,1.0
2728,2024-04-23 17:00:00,0.33811315607900516,0.2182633996306952,0.8,1.0,0.9,1.0
2729,2024-04-23 18:00:00,0.23507617744856596,0.2319376068567181,0.8,1.0,0.9,1.0
2730,2024-04-23 19:00:00,0.09960944351734885,0.2137053305553542,0.8,1.0,0.9,1.0
2731,2024-04-23 20:00:00,0.02557468507459724,0.1885573632431282,0.8,1.0,0.9,1.0
2732,2024-04-23 21:00:00,0.0,0.19714958540813873,0.8,1.0,0.9,1.0
2733,2024-04-23 22:00:00,0.0,0.19840698377375005,0.8,1.0,0.9,1.0
2734,2024-04-23 23:00:00,0.0,0.19363934830414054,0.8,1.0,0.9,1.0
2735,2024-04-24 00:00:00,0.0,0.19295825752276774,0.8,1.0,0.9,1.0
2736,2024-04-24 01:00:00,0.0,0.20354136043332952,0.8,1.0,0.9,1.0
2737,2024-04-24 02:00:00,0.0,0.20018829812503272,0.8,1.0,0.9,1.0
2738,2024-04-24 03:00:00,0.0,0.19997873173076416,0.8,1.0,0.9,1.0
2739,2024-04-24 04:00:00,0.0,0.20689442274162634,0.8,1.0,0.9,1.0
2740,2024-04-24 05:00:00,0.0,0.21056183464132597,0.8,1.0,0.9,1.0
2741,2024-04-24 06:00:00,0.0128137081920147,0.20830899590293905,0.8,1.0,0.9,1.0
2742,2024-04-24 07:00:00,0.032271561372481467,0.21936362320060507,0.8,1.0,0.9,1.0
2743,2024-04-24 08:00:00,0.10098045756258499,0.2051654999889108,0.8,1.0,0.9,1.0
2744,2024-04-24 09:00:00,0.19695144072911486,0.22486474105015453,0.8,1.0,0.9,1.0
2745,2024-04-24 10:00:00,0.2959808398427099,0.2649967055525819,0.8,1.0,0.9,1.0
2746,2024-04-24 11:00:00,0.3747614161343559,0.2610673356600466,0.8,1.0,0.9,1.0
2747,2024-04-24 12:00:00,0.4196357604611234,0.29527904952438744,0.8,1.0,0.9,1.0
2748,2024-04-24 13:00:00,0.4380917187623791,0.3197459260552407,0.8,1.0,0.9,1.0
2749,2024-04-24 14:00:00,0.434084139245535,0.31875048568246506,0.8,1.0,0.9,1.0
2750,2024-04-24 15:00:00,0.3953793581223301,0.3476182564929579,0.8,1.0,0.9,1.0
2751,2024-04-24 16:00:00,0.354934443787864,0.33881646793367876,0.8,1.0,0.9,1.0
2752,2024-04-24 17:00:00,0.27805219463577574,0.3220511563921947,0.8,1.0,0.9,1.0
2753,2024-04-24 18:00:00,0.17480429076760795,0.2773611228144264,0.8,1.0,0.9,1.0
2754,2024-04-24 19:00:00,0.07134546166171148,0.23303783042662798,0.8,1.0,0.9,1.0
2755,2024-04-24 20:00:00,0.021725299486049617,0.18693322368754692,0.8,1.0,0.9,1.0
2756,2024-04-24 21:00:00,0.0,0.15686044611000993,0.8,1.0,0.9,1.0
2757,2024-04-24 22:00:00,0.0,0.13705642185163192,0.8,1.0,0.9,1.0
2758,2024-04-24 23:00:00,0.0,0.12280590704137051,0.8,1.0,0.9,1.0
2759,2024-04-25 00:00:00,0.0,0.10315905757869391,0.8,1.0,0.9,1.0
2760,2024-04-25 01:00:00,0.0,0.08838462678276111,0.8,1.0,0.9,1.0
2761,2024-04-25 02:00:00,0.0,0.08026392900485478,0.8,1.0,0.9,1.0
2762,2024-04-25 03:00:00,0.0,0.07706804149225939,0.8,1.0,0.9,1.0
2763,2024-04-25 04:00:00,0.0,0.07465802795817106,0.8,1.0,0.9,1.0
2764,2024-04-25 05:00:00,0.0,0.07036191687566579,0.8,1.0,0.9,1.0
2765,2024-04-25 06:00:00,0.012602782954286062,0.06339383426623649,0.8,1.0,0.9,1.0
2766,2024-04-25 07:00:00,0.035593633866707504,0.06025033835220823,0.8,1.0,0.9,1.0
2767,2024-04-25 08:00:00,0.1243931589504637,0.058049891212388446,0.8,1.0,0.9,1.0
2768,2024-04-25 09:00:00,0.25158107730083185,0.05495878689692733,0.8,1.0,0.9,1.0
2769,2024-04-25 10:00:00,0.3772925189870995,0.061507736717819526,0.8,1.0,0.9,1.0
2770,2024-04-25 11:00:00,0.4523291723090621,0.07140974884700853,0.8,1.0,0.9,1.0
2771,2024-04-25 12:00:00,0.4728943829876043,0.08618417964294132,0.8,1.0,0.9,1.0
2772,2024-04-25 13:00:00,0.4568640649202278,0.10095861043887414,0.8,1.0,0.9,1.0
2773,2024-04-25 14:00:00,0.4309202606796055,0.12149611707719206,0.8,1.0,0.9,1.0
2774,2024-04-25 15:00:00,0.41594456880087227,0.14722039197365663,0.8,1.0,0.9,1.0
2775,2024-04-25 16:00:00,0.3679590772176073,0.1563889217229057,0.8,1.0,0.9,1.0
2776,2024-04-25 17:00:00,0.2651857551343289,0.15240716023180323,0.8,1.0,0.9,1.0
2777,2024-04-25 18:00:00,0.15972313627001042,0.13737077144303475,0.8,1.0,0.9,1.0
2778,2024-04-25 19:00:00,0.07324378880126921,0.10855539223110908,0.8,1.0,0.9,1.0
2779,2024-04-25 20:00:00,0.02198895603321041,0.08985159154264097,0.8,1.0,0.9,1.0
2780,2024-04-25 21:00:00,0.0,0.09126616470395368,0.8,1.0,0.9,1.0
2781,2024-04-25 22:00:00,0.0,0.09608619177213033,0.8,1.0,0.9,1.0
2782,2024-04-25 23:00:00,0.0,0.10043469445320276,0.8,1.0,0.9,1.0
2783,2024-04-26 00:00:00,0.0,0.11049388137809317,0.8,1.0,0.9,1.0
2784,2024-04-26 01:00:00,0.0,0.11767153038179103,0.8,1.0,0.9,1.0
2785,2024-04-26 02:00:00,0.0,0.12427287180125035,0.8,1.0,0.9,1.0
2786,2024-04-26 03:00:00,0.0,0.13239356957915668,0.8,1.0,0.9,1.0
2787,2024-04-26 04:00:00,0.0,0.13642772266882627,0.8,1.0,0.9,1.0
2788,2024-04-26 05:00:00,0.0,0.13417488393043936,0.8,1.0,0.9,1.0
2789,2024-04-26 06:00:00,0.012286395097693107,0.12243916585140054,0.8,1.0,0.9,1.0
2790,2024-04-26 07:00:00,0.030847816017813168,0.11295628651074864,0.8,1.0,0.9,1.0
2791,2024-04-26 08:00:00,0.09560186400050474,0.08875136797273107,0.8,1.0,0.9,1.0
2792,2024-04-26 09:00:00,0.19099280276328084,0.06527993181465343,0.8,1.0,0.9,1.0
2793,2024-04-26 10:00:00,0.29450436317860945,0.0656466730046234,0.8,1.0,0.9,1.0
2794,2024-04-26 11:00:00,0.35957479901789396,0.07654412550658801,0.8,1.0,0.9,1.0
2795,2024-04-26 12:00:00,0.3775561755342603,0.09021833273261093,0.8,1.0,0.9,1.0
2796,2024-04-26 13:00:00,0.3879969748018278,0.09860098850335294,0.8,1.0,0.9,1.0
2797,2024-04-26 14:00:00,0.39996698204292797,0.09791989772198015,0.8,1.0,0.9,1.0
2798,2024-04-26 15:00:00,0.37491961006265234,0.10384014836006669,0.8,1.0,0.9,1.0
2799,2024-04-26 16:00:00,0.3019394778085439,0.11033670658239175,0.8,1.0,0.9,1.0
2800,2024-04-26 17:00:00,0.22816837591295314,0.11704283119898537,0.8,1.0,0.9,1.0
2801,2024-04-26 18:00:00,0.14928233700244287,0.11531390844626983,0.8,1.0,0.9,1.0
2802,2024-04-26 19:00:00,0.06818158309578191,0.12773071730668145,0.8,1.0,0.9,1.0
2803,2024-04-26 20:00:00,0.023043582221853598,0.1297739896507998,0.8,1.0,0.9,1.0
2804,2024-04-26 21:00:00,0.0,0.1572271872999799,0.8,1.0,0.9,1.0
2805,2024-04-26 22:00:00,0.0,0.1948443550711847,0.8,1.0,0.9,1.0
2806,2024-04-26 23:00:00,0.0,0.2280082369641828,0.8,1.0,0.9,1.0
2807,2024-04-27 00:00:00,0.0,0.2450355064985025,0.8,1.0,0.9,1.0
2808,2024-04-27 01:00:00,0.0,0.2533133790721102,0.8,1.0,0.9,1.0
2809,2024-04-27 02:00:00,0.0,0.25960037090016674,0.8,1.0,0.9,1.0
2810,2024-04-27 03:00:00,0.0,0.25415164464918444,0.8,1.0,0.9,1.0
2811,2024-04-27 04:00:00,0.0,0.24142048619737,0.8,1.0,0.9,1.0
2812,2024-04-27 05:00:00,0.0,0.24592616367414383,0.8,1.0,0.9,1.0
2813,2024-04-27 06:00:00,0.0128137081920147,0.24886009319390354,0.8,1.0,0.9,1.0
2814,2024-04-27 07:00:00,0.030953278636677486,0.24283505935868271,0.8,1.0,0.9,1.0
2815,2024-04-27 08:00:00,0.09143609055536416,0.24597855527271098,0.8,1.0,0.9,1.0
2816,2024-04-27 09:00:00,0.18672156669927595,0.24189201058447424,0.8,1.0,0.9,1.0
2817,2024-04-27 10:00:00,0.27314818285858494,0.25965276249873387,0.8,1.0,0.9,1.0
2818,2024-04-27 11:00:00,0.32145006229844286,0.2907209804490465,0.8,1.0,0.9,1.0
2819,2024-04-27 12:00:00,0.3407497215506131,0.3230465967649704,0.8,1.0,0.9,1.0
2820,2024-04-27 13:00:00,0.34359721225994977,0.3597731073605338,0.8,1.0,0.9,1.0
2821,2024-04-27 14:00:00,0.34575919594666826,0.3869119554183111,0.8,1.0,0.9,1.0
2822,2024-04-27 15:00:00,0.31301305278929736,0.4142079782717898,0.8,1.0,0.9,1.0
2823,2024-04-27 16:00:00,0.24783715433114853,0.4113264403505972,0.8,1.0,0.9,1.0
2824,2024-04-27 17:00:00,0.18218667408811023,0.3847115082784913,0.8,1.0,0.9,1.0
2825,2024-04-27 18:00:00,0.12086016121850904,0.3403358242921258,0.8,1.0,0.9,1.0
2826,2024-04-27 19:00:00,0.057108008115028475,0.33719232837809754,0.8,1.0,0.9,1.0
2827,2024-04-27 20:00:00,0.020934329844567227,0.3666364067728288,0.8,1.0,0.9,1.0
2828,2024-04-27 21:00:00,0.0,0.4265200039350671,0.8,1.0,0.9,1.0
2829,2024-04-27 22:00:00,0.0,0.47686833015808633,0.8,1.0,0.9,1.0
2830,2024-04-27 23:00:00,0.0,0.5059456673628476,0.8,1.0,0.9,1.0
2831,2024-04-28 00:00:00,0.0,0.5164239870762752,0.8,1.0,0.9,1.0
2832,2024-04-28 01:00:00,0.0,0.4991347595491198,0.8,1.0,0.9,1.0
2833,2024-04-28 02:00:00,0.0,0.5058932757642806,0.8,1.0,0.9,1.0
2834,2024-04-28 03:00:00,0.0,0.5255925168255243,0.8,1.0,0.9,1.0
2835,2024-04-28 04:00:00,0.0,0.529312320323791,0.8,1.0,0.9,1.0
2836,2024-04-28 05:00:00,0.0,0.5294171035209253,0.8,1.0,0.9,1.0
2837,2024-04-28 06:00:00,0.012339126407125268,0.5294171035209253,0.8,1.0,0.9,1.0
2838,2024-04-28 07:00:00,0.02916041411598407,0.5220298881229589,0.8,1.0,0.9,1.0
2839,2024-04-28 08:00:00,0.008384278199713322,0.35044740281558334,0.8,1.0,0.9,1.0
2840,2024-04-28 09:00:00,0.09918759304189156,0.3233609463563732,0.8,1.0,0.9,1.0
2841,2024-04-28 10:00:00,0.1673691761376735,0.3145067661985269,0.8,1.0,0.9,1.0
2842,2024-04-28 11:00:00,0.20496659976280304,0.3063860684206206,0.8,1.0,0.9,1.0
2843,2024-04-28 12:00:00,0.22816837591295314,0.2933929519759705,0.8,1.0,0.9,1.0
2844,2024-04-28 13:00:00,0.22985577781478223,0.29192598721609064,0.8,1.0,0.9,1.0
2845,2024-04-28 14:00:00,0.23655265411266643,0.2547279522334229,0.8,1.0,0.9,1.0
2846,2024-04-28 15:00:00,0.2178330392642499,0.2039081016232995,0.8,1.0,0.9,1.0
2847,2024-04-28 16:00:00,0.17659715528830136,0.15665087971574138,0.8,1.0,0.9,1.0
2848,2024-04-28 17:00:00,0.1326719745313127,0.12018632711301362,0.8,1.0,0.9,1.0
2849,2024-04-28 18:00:00,0.17701900576375862,0.17357336605292684,0.8,1.0,0.9,1.0
2850,2024-04-28 19:00:00,0.08790309282340948,0.15958480923550108,0.8,1.0,0.9,1.0
2851,2024-04-28 20:00:00,0.026787505191536904,0.15492195696302585,0.8,1.0,0.9,1.0
2852,2024-04-28 21:00:00,0.0,0.17315423326438972,0.8,1.0,0.9,1.0
2853,2024-04-28 22:00:00,0.0,0.1694868213646901,0.8,1.0,0.9,1.0
2854,2024-04-28 23:00:00,0.0,0.1499971466977149,0.8,1.0,0.9,1.0
2855,2024-04-29 00:00:00,0.0,0.14266232289831565,0.8,1.0,0.9,1.0
2856,2024-04-29 01:00:00,0.0,0.130612255227874,0.8,1.0,0.9,1.0
2857,2024-04-29 02:00:00,0.0,0.11086062256806313,0.8,1.0,0.9,1.0
2858,2024-04-29 03:00:00,0.0,0.10818865104113912,0.8,1.0,0.9,1.0
2859,2024-04-29 04:00:00,0.0,0.10127296003027696,0.8,1.0,0.9,1.0
2860,2024-04-29 05:00:00,0.0,0.10373536516293243,0.8,1.0,0.9,1.0
2861,2024-04-29 06:00:00,0.01207546985996447,0.10928887461104901,0.8,1.0,0.9,1.0
2862,2024-04-29 07:00:00,0.0324824866102101,0.10514993832424514,0.8,1.0,0.9,1.0
2863,2024-04-29 08:00:00,0.09713107197403736,0.0930998706538035,0.8,1.0,0.9,1.0
2864,2024-04-29 09:00:00,0.19036002705009492,0.07518194394384244,0.8,1.0,0.9,1.0
2865,2024-04-29 10:00:00,0.2796868652281727,0.07780152387219932,0.8,1.0,0.9,1.0
2866,2024-04-29 11:00:00,0.3406442589317488,0.10242557519875398,0.8,1.0,0.9,1.0
2867,2024-04-29 12:00:00,0.3520869530785274,0.13197443679061957,0.8,1.0,0.9,1.0
2868,2024-04-29 13:00:00,0.3436499435693819,0.15298346781604175,0.8,1.0,0.9,1.0
2869,2024-04-29 14:00:00,0.34006421452799507,0.1671291994291689,0.8,1.0,0.9,1.0
2870,2024-04-29 15:00:00,0.3113256508874683,0.1696439961603915,0.8,1.0,0.9,1.0
2871,2024-04-29 16:00:00,0.27747215023202204,0.16189003957245515,0.8,1.0,0.9,1.0
2872,2024-04-29 17:00:00,0.2115052821323908,0.15476478216732442,0.8,1.0,0.9,1.0
2873,2024-04-29 18:00:00,0.13952704475749342,0.13710881345019907,0.8,1.0,0.9,1.0
2874,2024-04-29 19:00:00,0.06654691250338499,0.1218104666685949,0.8,1.0,0.9,1.0
2875,2024-04-29 20:00:00,0.02341270138787871,0.12526831217402598,0.8,1.0,0.9,1.0
2876,2024-04-29 21:00:00,0.0,0.13207921998775385,0.8,1.0,0.9,1.0
2877,2024-04-29 22:00:00,0.0,0.14208601531407714,0.8,1.0,0.9,1.0
2878,2024-04-29 23:00:00,0.0,0.15214520223896755,0.8,1.0,0.9,1.0
2879,2024-04-30 00:00:00,0.0,0.16052785800970956,0.8,1.0,0.9,1.0
2880,2024-04-30 01:00:00,0.0,0.17587859638988088,0.8,1.0,0.9,1.0
2881,2024-04-30 02:00:00,0.0,0.17991274947955047,0.8,1.0,0.9,1.0
2882,2024-04-30 03:00:00,0.0,0.1676531154148403,0.8,1.0,0.9,1.0
2883,2024-04-30 04:00:00,0.0,0.15759392848994985,0.8,1.0,0.9,1.0
2884,2024-04-30 05:00:00,0.0,0.14884453152923788,0.8,1.0,0.9,1.0
2885,2024-04-30 06:00:00,0.01360467783349709,0.15691283770857709,0.8,1.0,0.9,1.0
2886,2024-04-30 07:00:00,0.035593633866707504,0.1771359947554922,0.8,1.0,0.9,1.0
2887,2024-04-30 08:00:00,0.10034768184939907,0.1688057305833173,0.8,1.0,0.9,1.0
2888,2024-04-30 09:00:00,0.1884616999105372,0.15114976186619195,0.8,1.0,0.9,1.0
2889,2024-04-30 10:00:00,0.28316713165069524,0.15392651659025022,0.8,1.0,0.9,1.0
2890,2024-04-30 11:00:00,0.35382708628978865,0.16157568998105232,0.8,1.0,0.9,1.0
2891,2024-04-30 12:00:00,0.39764680442791295,0.16691963303490034,0.8,1.0,0.9,1.0
2892,2024-04-30 13:00:00,0.4135189285669929,0.1671291994291689,0.8,1.0,0.9,1.0
2893,2024-04-30 14:00:00,0.42021580486487714,0.17210640129304697,0.8,1.0,0.9,1.0
2894,2024-04-30 15:00:00,0.370173792213758,0.1787077427125063,0.8,1.0,0.9,1.0
2895,2024-04-30 16:00:00,0.3183916463513776,0.18798105565888967,0.8,1.0,0.9,1.0
2896,2024-04-30 17:00:00,0.24778442302171635,0.19143890116432075,0.8,1.0,0.9,1.0
2897,2024-04-30 18:00:00,0.16689459435278406,0.19154368436145502,0.8,1.0,0.9,1.0
2898,2024-04-30 19:00:00,0.0789387702199424,0.17137291891310705,0.8,1.0,0.9,1.0
2899,2024-04-30 20:00:00,0.024783715433114854,0.14779669955789512,0.8,1.0,0.9,1.0
2900,2024-04-30 21:00:00,0.0,0.1586417604612926,0.8,1.0,0.9,1.0
2901,2024-04-30 22:00:00,0.0,0.171739660103077,0.8,1.0,0.9,1.0
2902,2024-04-30 23:00:00,0.0,0.15581261413866718,0.8,1.0,0.9,1.0
2903,2024-05-01 00:00:00,0.0,0.14475798684100116,0.8,1.0,0.9,1.0
2904,2024-05-01 01:00:00,0.0,0.14150970772983862,0.8,1.0,0.9,1.0
2905,2024-05-01 02:00:00,0.0,0.11850979595886522,0.8,1.0,0.9,1.0
2906,2024-05-01 03:00:00,0.0,0.11772392198035816,0.8,1.0,0.9,1.0
2907,2024-05-01 04:00:00,0.0,0.11871936235313377,0.8,1.0,0.9,1.0
2908,2024-05-01 05:00:00,0.0,0.11798587997319385,0.8,1.0,0.9,1.0
2909,2024-05-01 06:00:00,0.013182827358039814,0.11002235699098893,0.8,1.0,0.9,1.0
2910,2024-05-01 07:00:00,0.02858036971223032,0.10305427438155963,0.8,1.0,0.9,1.0
2911,2024-05-01 08:00:00,0.07044902940136477,0.09289030425953494,0.8,1.0,0.9,1.0
2912,2024-05-01 09:00:00,0.12028011681475527,0.07691086669655797,0.8,1.0,0.9,1.0
2913,2024-05-01 10:00:00,0.1634670592396937,0.009587662537786179,0.8,1.0,0.9,1.0
2914,2024-05-01 11:00:00,0.2007480950082303,0.01346464083175436,0.8,1.0,0.9,1.0
2915,2024-05-01 12:00:00,0.22384440853951607,0.01676531154148403,0.8,1.0,0.9,1.0
2916,2024-05-01 13:00:00,0.23270326852411882,0.018808583885602394,0.8,1.0,0.9,1.0
2917,2024-05-01 14:00:00,0.23154317971661129,0.031644525534551105,0.8,1.0,0.9,1.0
2918,2024-05-01 15:00:00,0.21567105557753136,0.044847208373469775,0.8,1.0,0.9,1.0
2919,2024-05-01 16:00:00,0.18239759932583888,0.0673232041587718,0.8,1.0,0.9,1.0
2920,2024-05-01 17:00:00,0.14464198177241286,0.08560787205870282,0.8,1.0,0.9,1.0
2921,2024-05-01 18:00:00,0.10198235244179601,0.20401288482043375,0.8,1.0,0.9,1.0
2922,2024-05-01 19:00:00,0.04956743086622971,0.2290036773369584,0.8,1.0,0.9,1.0
2923,2024-05-01 20:00:00,0.018983271395577334,0.2327758724337923,0.8,1.0,0.9,1.0
2924,2024-05-01 21:00:00,0.0113899628373464,0.273798494111861,0.8,1.0,0.9,1.0
2925,2024-05-01 22:00:00,0.0,0.32388486234204455,0.8,1.0,0.9,1.0
2926,2024-05-01 23:00:00,0.0,0.33719232837809754,0.8,1.0,0.9,1.0
2927,2024-05-02 00:00:00,0.0,0.31618329735267536,0.8,1.0,0.9,1.0
2928,2024-05-02 01:00:00,0.0,0.2758417664559794,0.8,1.0,0.9,1.0
2929,2024-05-02 02:00:00,0.0,0.23586697674925342,0.8,1.0,0.9,1.0
2930,2024-05-02 03:00:00,0.0,0.23728154991056613,0.8,1.0,0.9,1.0
2931,2024-05-02 04:00:00,0.0,0.24110613660596716,0.8,1.0,0.9,1.0
2932,2024-05-02 05:00:00,0.0,0.25237033029790173,0.8,1.0,0.9,1.0
2933,2024-05-02 06:00:00,0.013024633429743337,0.2710741309863699,0.8,1.0,0.9,1.0
2934,2024-05-02 07:00:00,0.028000325308476567,0.2706549981978328,0.8,1.0,0.9,1.0
2935,2024-05-02 08:00:00,0.06918347797499294,0.29234512000462776,0.8,1.0,0.9,1.0
2936,2024-05-02 09:00:00,0.13868334380657885,0.3136161090228856,0.8,1.0,0.9,1.0
2937,2024-05-02 10:00:00,0.2183076210491393,0.34122648146776713,0.8,1.0,0.9,1.0
2938,2024-05-02 11:00:00,0.28775475557129304,0.3788436492389719,0.8,1.0,0.9,1.0
2939,2024-05-02 12:00:00,0.32197737539276444,0.3993287642787227,0.8,1.0,0.9,1.0
2940,2024-05-02 13:00:00,0.3351074714413721,0.45177275444442744,0.8,1.0,0.9,1.0
2941,2024-05-02 14:00:00,0.3325763685886285,0.49667235441646435,0.8,1.0,0.9,1.0
2942,2024-05-02 15:00:00,0.3326818312074928,0.5368043189188917,0.8,1.0,0.9,1.0
2943,2024-05-02 16:00:00,0.3045760432801519,0.5769886750198863,0.8,1.0,0.9,1.0
2944,2024-05-02 17:00:00,0.2596489676439522,0.5855285055863296,0.8,1.0,0.9,1.0
2945,2024-05-02 18:00:00,0.1819757488503816,0.5710684243817997,0.8,1.0,0.9,1.0
2946,2024-05-02 19:00:00,0.08985415127239939,0.5534648472632415,0.8,1.0,0.9,1.0
2947,2024-05-02 20:00:00,0.028791294949958957,0.5308840682808051,0.8,1.0,0.9,1.0
2948,2024-05-02 21:00:00,0.012444589025989586,0.501125640294671,0.8,1.0,0.9,1.0
2949,2024-05-02 22:00:00,0.0,0.48567011871736543,0.8,1.0,0.9,1.0
2950,2024-05-02 23:00:00,0.0,0.46408478010770476,0.8,1.0,0.9,1.0
2951,2024-05-03 00:00:00,0.0,0.43872724640121014,0.8,1.0,0.9,1.0
2952,2024-05-03 01:00:00,0.0,0.418870830544265,0.8,1.0,0.9,1.0
2953,2024-05-03 02:00:00,0.0,0.40755424525376327,0.8,1.0,0.9,1.0
2954,2024-05-03 03:00:00,0.0,0.4016339946156767,0.8,1.0,0.9,1.0
2955,2024-05-03 04:00:00,0.0,0.4070303292680919,0.8,1.0,0.9,1.0
2956,2024-05-03 05:00:00,0.0,0.4145747194617597,0.8,1.0,0.9,1.0
2957,2024-05-03 06:00:00,0.014448378784411638,0.3978094079202757,0.8,1.0,0.9,1.0
2958,2024-05-03 07:00:00,0.04809095420212924,0.3770099432891221,0.8,1.0,0.9,1.0
2959,2024-05-03 08:00:00,0.15824665960590995,0.32901923900162405,0.8,1.0,0.9,1.0
2960,2024-05-03 09:00:00,0.31470045469112645,0.3199031008509421,0.8,1.0,0.9,1.0
2961,2024-05-03 10:00:00,0.45016718862234356,0.33011946257153396,0.8,1.0,0.9,1.0
2962,2024-05-03 11:00:00,0.5283677205102358,0.34835173887289783,0.8,1.0,0.9,1.0
2963,2024-05-03 12:00:00,0.5325862252648086,0.3519143675754632,0.8,1.0,0.9,1.0
2964,2024-05-03 13:00:00,0.5219872320689445,0.32566617669332726,0.8,1.0,0.9,1.0
2965,2024-05-03 14:00:00,0.5020020657941562,0.3120967526644386,0.8,1.0,0.9,1.0
2966,2024-05-03 15:00:00,0.4833879135646039,0.2545183858391544,0.8,1.0,0.9,1.0
2967,2024-05-03 16:00:00,0.404923725129551,0.20804703791010337,0.8,1.0,0.9,1.0
2968,2024-05-03 17:00:00,0.30694895220459906,0.17823621832540207,0.8,1.0,0.9,1.0
2969,2024-05-03 18:00:00,0.19874430524980827,0.1430290640882856,0.8,1.0,0.9,1.0
2970,2024-05-03 19:00:00,0.09148882186479632,0.11426607647492708,0.8,1.0,0.9,1.0
2971,2024-05-03 20:00:00,0.0270511617386977,0.11578543283337407,0.8,1.0,0.9,1.0
2972,2024-05-03 21:00:00,0.011811813312803674,0.12479678778692173,0.8,1.0,0.9,1.0
2973,2024-05-03 22:00:00,0.0,0.12605418615253303,0.8,1.0,0.9,1.0
2974,2024-05-03 23:00:00,0.0,0.1253207037725931,0.8,1.0,0.9,1.0
2975,2024-05-04 00:00:00,0.0,0.11992436912017794,0.8,1.0,0.9,1.0
2976,2024-05-04 01:00:00,0.0,0.11091301416663027,0.8,1.0,0.9,1.0
2977,2024-05-04 02:00:00,0.0,0.09671489095493599,0.8,1.0,0.9,1.0
2978,2024-05-04 03:00:00,0.0,0.08335503332031591,0.8,1.0,0.9,1.0
2979,2024-05-04 04:00:00,0.0,0.07968762142061626,0.8,1.0,0.9,1.0
2980,2024-05-04 05:00:00,0.0,0.0829359005317788,0.8,1.0,0.9,1.0
2981,2024-05-04 06:00:00,0.013235558667471973,0.09215682187959502,0.8,1.0,0.9,1.0
2982,2024-05-04 07:00:00,0.035224514700682386,0.11148932175086879,0.8,1.0,0.9,1.0
2983,2024-05-04 08:00:00,0.09902939911359508,0.11557586643910552,0.8,1.0,0.9,1.0
2984,2024-05-04 09:00:00,0.18529782134460762,0.11798587997319385,0.8,1.0,0.9,1.0
2985,2024-05-04 10:00:00,0.27773580677918286,0.1456486440166425,0.8,1.0,0.9,1.0
2986,2024-05-04 11:00:00,0.3468138221353115,0.18688083208897976,0.8,1.0,0.9,1.0
2987,2024-05-04 12:00:00,0.36848639031192887,0.21993993078484358,0.8,1.0,0.9,1.0
2988,2024-05-04 13:00:00,0.3727048950665017,0.22606974781719869,0.8,1.0,0.9,1.0
2989,2024-05-04 14:00:00,0.35409074283694947,0.2157486028994726,0.8,1.0,0.9,1.0
2990,2024-05-04 15:00:00,0.32893790823780944,0.2096187858671175,0.8,1.0,0.9,1.0
2991,2024-05-04 16:00:00,0.28875665045050414,0.19154368436145502,0.8,1.0,0.9,1.0
